business_unit,team,env,one_month_avg,six_month_avg,ec2_percentage,fargate_percentage,lambda_percentage,utilization_rate,deployment_frequency,seasonality,one_month_cv,six_month_cv,actual_compute_spend
application,research,test,65744.7330885723,87705.21977974828,31.399149506734197,15.421958024478233,7.555604278298612,71.15377613982415,medium,high,0.1204606234433814,0.0380612581139271,132765.48140860134
r&d,main,prod,92575.9857248498,80806.69257918056,46.71504019532835,42.20141579302005,26.11303828284137,63.93778997343146,very high,low,0.012710222977642,0.0329329512626477,117581.14287012695
r&d,debit,staging,95438.7053452834,39895.87661426968,55.630766555332414,10.074795250951952,19.558936376599146,73.54604132088177,low,medium,0.0290083798217179,0.1469805990100618,79938.06983393851
application,main,prod,53790.761774744475,90945.49029488734,64.563811181917,45.123431071521715,29.65168700524005,95.8923711410176,high,medium,0.086269803116208,0.0078328754629383,150014.96571139255
r&d,debit,test,50185.09291250589,25800.61539711002,63.70195029143426,24.100821638397104,20.910718593821223,69.35336566956465,medium,high,0.0927301466286669,0.2568219149132768,62670.899313229864
infrastructure,credit,prod,94905.69231753256,86266.33732470302,78.08821202827598,42.45775614517449,25.85278958165813,78.13204986240497,high,medium,0.0539749660903388,0.0564437855478071,134096.8334108862
infrastructure,debit,test,74011.20489197344,44252.80578828862,30.00890140643866,25.508208006119784,24.99406856988099,90.14831505542834,low,high,0.0846052055671846,0.1276508146501054,95346.85929903346
application,debit,prod,29281.814507853545,22301.784932958668,14.977749574940574,13.006213040827966,13.63652878670672,71.35662655241956,very high,medium,0.183197144842111,0.2632516352949893,66659.40238026323
application,ops,staging,23383.339937814497,71548.55873925987,34.195985487930145,27.33604892764068,11.49026563083029,61.677090096318416,high,medium,0.2224648077447595,0.06960204954421,106941.62337514378
application,research,staging,65170.32407978105,36502.39426527644,62.03061326568537,11.197043964913451,15.76233958578775,99.72628741915167,low,low,0.0210924413803516,0.1493473844106749,93871.06748303806
infrastructure,research,prod,94413.67723507396,37485.69006917055,40.66781557233067,36.728580123732016,16.68103361022093,97.82854287260798,low,high,0.0385083191439814,0.1683895826891897,94269.74736280367
r&d,credit,prod,87539.89619246547,42483.77329830172,67.24519014125936,7.252334268221388,11.002117548416097,92.1739584562757,low,high,0.0299793613204441,0.1624504996900338,97236.20746246933
infrastructure,credit,staging,74067.81971714692,23094.78140020134,48.45284556302105,34.00258237799228,27.364946833774297,84.41869396929613,high,medium,0.0385807330650005,0.2893876850409919,71192.68366820393
r&d,research,test,31129.267911287003,32170.171535860325,75.0854205841352,53.750275590254745,18.563696557516153,64.74328140348484,low,low,0.1567772918492846,0.2453123348107498,69961.81386522097
infrastructure,ops,staging,40338.51069989565,18411.170206844825,76.35044093993481,51.08302985656495,29.46110980383924,95.6706469082016,medium,low,0.0594106515814789,0.1146189600234306,74113.23236982485
r&d,research,test,90040.89812420929,53632.761688462946,14.85131542131241,53.55299347945732,25.250444451156586,63.77783350606144,low,high,0.0339583874752152,0.0728986838938281,96843.2647617171
infrastructure,ops,prod,34624.57893255204,24740.430193437704,41.9489407798697,55.7126841169909,18.89262150979865,90.04047473384162,medium,high,0.0768122831125892,0.3458414625058701,78704.10477300367
application,credit,prod,42275.15266003477,72612.20840353591,52.67823428746976,10.749033833163182,28.67600695360898,95.91290839706532,very high,medium,0.1807094740487941,0.0533108683428405,134484.69145030106
infrastructure,main,test,30368.05209563536,36849.828095331875,27.911077856854895,12.081096158164218,17.621870377382677,80.15019202149557,medium,high,0.2506798954777806,0.0423718571945832,86135.5181686824
r&d,credit,prod,74088.65851315288,93485.93152281418,38.49537455652862,35.63537434722207,27.17766281296676,90.15281089455894,very high,medium,0.0711254733980216,0.0531233255440853,151267.3123311055
infrastructure,credit,test,95518.58442905676,87700.13019189221,57.43770787823888,54.16849676334361,13.953619529895136,89.58475496008734,very high,low,0.0782220269048545,0.0163132399414065,139455.66411949793
infrastructure,debit,dev,41517.44252763088,41155.27159745666,25.8713958828853,58.58922010882169,14.466059585102352,59.65788755604899,medium,high,0.1565772870993256,0.0540453857513677,77650.01719440221
infrastructure,debit,staging,58032.52862800589,80657.2363725343,52.13869470821167,7.544405453699998,15.45326707427328,83.39622367980422,very high,low,0.0883924119952469,0.1114061159912612,131786.5806552611
application,debit,dev,70747.17917689634,82259.59237318451,58.821347971501424,24.567574631036308,18.66564114858115,54.67339684522218,medium,low,0.0147715639356381,0.0620180854194235,116497.65170992722
infrastructure,debit,test,99957.29985725046,96925.04912915285,16.334741776710672,16.70918400629964,18.8372567549706,75.39250715687407,high,medium,0.064103512316825,0.0300695881305159,145543.86892545165
application,ops,staging,28384.645199805767,65827.1989476548,44.827052121921696,46.57812169121864,17.409973041927106,58.111777407028875,very high,low,0.2084725156670189,0.1360469115661385,101629.21029646545
application,research,test,59885.66396045673,24557.258771492976,28.415602094693355,40.21066276953676,12.650024339579186,70.81747493982158,medium,medium,0.0886151245894347,0.3549154605902634,68912.63599377064
infrastructure,main,staging,50809.60959220001,69746.97831411049,60.70704491986312,11.593841731611498,28.180161619770775,91.64910373492188,very high,medium,0.124444376418668,0.060881230296355,123804.23663649787
infrastructure,credit,staging,89265.61321778841,67998.37987008282,23.268885597585832,31.593713705073434,19.714652433731356,99.3583919815102,low,low,0.0514246750562689,0.0399042805119985,125886.82624010727
infrastructure,ops,staging,58077.41848093247,69068.04619363454,72.45665408766745,42.69922873042103,15.193480404789874,65.8979915829809,medium,low,0.1020806890925394,0.1104185993969303,115570.14717863343
r&d,main,staging,28878.201966811845,42571.65184833692,40.16589355628288,47.84529666582207,21.279424018590458,76.59778493915883,low,medium,0.2613114423037105,0.1546281576696051,87233.36873073808
infrastructure,ops,test,70753.9316229267,86774.36680642664,23.860212121528747,6.102899038120469,24.19916894524513,75.56490121852443,very high,medium,0.0513135458008407,0.0730515523284736,133095.1536394395
application,ops,staging,81662.44946111037,94757.77463643297,40.661525744523054,53.97582656911394,29.01820220570608,97.7200754915533,very high,low,0.072944822052407,0.0853910598078774,151618.46241115467
infrastructure,credit,staging,20230.500133249167,35417.00103825212,38.61206339659695,36.310476062278845,17.488729056689564,73.92918662163868,high,medium,0.2140241070442241,0.1795760637959463,84027.01959881507
r&d,research,dev,88716.53483365037,25052.172650931556,40.02432716455972,49.65500132279476,7.80246275876897,84.95531026998489,medium,medium,0.0644840059795478,0.1162487005191893,73946.41560777341
infrastructure,debit,prod,34881.84000045325,33562.80265347873,50.98929054482128,49.43659165078559,16.01914503591353,96.0894616554263,low,high,0.1817637300325373,0.1906228434495949,90070.58565656643
r&d,research,prod,64165.54917227023,83644.1711404575,46.482160743947624,15.441896314903303,16.974264036336784,68.668927976842,high,high,0.020543227947938,0.0370547618997446,124645.00052029148
r&d,credit,dev,53263.80005499601,72131.5707855878,20.48439921766319,11.05946661394982,27.42485195464185,95.10611191226938,very high,high,0.1037515742762384,0.0964006641107808,129181.19915208383
infrastructure,credit,dev,77572.30532884243,68883.78738713013,14.59053508526454,44.67079979356047,14.870019211573828,95.87281109455068,very high,high,0.0333519582779069,0.0837331537936885,123228.20922139127
application,credit,test,49692.92918285934,50143.45080875396,61.05908141085784,13.60348053518905,28.83310662217846,96.53312519835654,high,high,0.1145077953387321,0.0230937076167127,108385.02025334496
r&d,main,test,89581.05413453685,64226.237720914854,49.18022051498194,51.746562027259806,17.128297692858368,63.52230927357133,low,medium,0.0477591086962577,0.0756560052888848,107940.25548150996
infrastructure,research,test,78439.70887670323,42629.93002194939,35.13005376554846,44.94042161241578,29.34451252447322,70.01777971349793,very high,medium,0.0817808898696644,0.0801797759556232,87515.38781217393
infrastructure,research,dev,71817.05368503372,56176.006353436904,66.58504757486517,51.30039504008944,5.204958028274055,93.51979541128507,very high,high,0.0259521326872196,0.0586166691435344,113100.64361805064
application,ops,dev,83699.24764502834,81445.04226965248,37.16409319826698,21.445697378514033,27.470384370158666,67.95809121402094,medium,low,0.0643286124198893,0.0689935005694075,125374.56573550137
r&d,ops,staging,80321.84279427057,96499.32779643698,65.71755627204253,22.412893322581297,28.278011298583767,80.01265164667525,high,high,0.036718469097465,0.0335728867958988,148648.70599705717
r&d,ops,test,22875.093993724266,92599.11388718415,31.402928925866227,41.91718559904747,29.02552339413033,55.902725363002595,very high,low,0.3047364076067441,0.076713443158818,129795.25199667813
infrastructure,credit,test,51578.748307586255,92709.2754276999,15.099170828163984,6.729527528242114,5.326913354365371,52.813749405562035,low,medium,0.1453832205220699,0.0118836783160297,130889.61042027683
infrastructure,research,test,94464.5837853192,50177.898787768994,75.28477856599504,44.95732104855825,9.292520913757723,70.59969947460863,medium,low,0.0844209304290901,0.1218325257345102,91575.66758130338
application,credit,prod,30057.941519378095,55503.19044054327,37.61857904969612,50.96806889700307,21.344112577330904,78.94582662963587,high,medium,0.2186461043166924,0.1329321030470493,99002.23409915985
application,main,staging,78967.7240345641,74450.83170951853,65.48848009945645,27.83399726322572,5.636817293377678,69.63495566794707,low,low,0.0794772620045244,0.0835325707117459,117848.86377264539
r&d,ops,test,97967.34490682636,91775.35424410274,29.54008932556131,47.06833565486578,6.590224904412518,78.8867885080421,very high,medium,0.0256055251314467,0.0515001897470057,141320.95115480828
r&d,credit,test,24175.89032359773,29359.54074816677,55.24555784865592,14.603600434024408,10.526971842336048,75.75421880858926,high,medium,0.1386525736203756,0.292157486056492,72193.54020641855
infrastructure,credit,test,74575.51045012884,42339.349106175665,71.13176112804098,22.724321660071656,17.810994218597106,84.28536146430379,high,high,0.0571203303420177,0.0720246585661077,94528.53415039711
r&d,main,prod,57452.33130408243,29139.747567528764,12.915081563798624,58.58677297107626,18.64756398167019,82.4766215532695,low,medium,0.1116345879948653,0.022749924048794,72955.79312356209
application,debit,prod,66334.02042997777,66960.68239675643,68.14450352802625,59.24804954580694,5.8565280698376085,71.212285160329,high,high,0.1116284073775122,0.062303870093793,108304.82302518588
application,research,dev,26827.306918745988,42504.079751003,49.993310348035,33.19327791618734,9.259181269538278,71.24976202099316,low,high,0.086627170859889,0.0183653300983268,88556.24868863868
infrastructure,debit,staging,23440.55614935516,44088.62820100588,52.52302277359985,56.38483853051323,17.492641833366385,57.0389170006116,very high,high,0.3181056091493737,0.1952535777985052,79759.11687745305
application,ops,dev,73349.33284407374,23673.276759038337,46.621060056418784,33.750187293127,19.84851552358513,75.66192860482296,medium,low,0.0800194403806717,0.096492911062103,70348.78499965271
application,credit,staging,85864.75438565743,45983.684944607354,71.21325722985497,21.03734704886365,8.710042412155385,79.35895640678484,low,low,0.0614384231637242,0.1567051381864195,94123.8121638576
application,main,prod,82561.22679463739,86999.72059212683,13.040335006494622,19.679460845432452,14.971035298674266,73.8244698676913,medium,medium,0.0290558775845296,0.081423970775639,137959.4817847429
application,main,test,63504.45822929899,36645.8249512668,28.271987407509368,56.122813795248184,27.61003591292381,66.28536675434995,high,high,0.0218673659831863,0.0641463427397525,78045.1126852342
infrastructure,research,dev,27989.345690894253,73614.99729680526,71.30337772014087,14.484551393562253,29.9724821761543,86.0824272125868,low,high,0.1778982025712546,0.0785223897485938,120638.99559789182
infrastructure,debit,test,75043.55550688111,68370.26759508741,62.66419917723692,36.8797852011,29.68036137077853,53.7330822322612,very high,medium,0.0740984318472539,0.0132904442837096,102665.54383994674
r&d,research,dev,39351.11068433168,87078.76866952922,11.235161212502408,35.55387874344958,27.04186275717181,95.72201848770236,low,high,0.0629072496921533,0.0529449835927244,141120.47580372266
application,credit,prod,92885.49622139068,28583.035812083057,46.19043982467961,45.67919265591472,14.866502198748645,51.032171977289664,low,medium,0.0527013757789547,0.0218486442770413,65337.22712481608
r&d,research,prod,87061.2287636564,96207.19682760346,47.070087649887235,32.45835991386261,22.164357301869604,98.1175066719139,low,high,0.0803509658510386,0.0865810797550149,151293.33896749574
infrastructure,main,prod,76750.63736699127,64610.29168322925,38.06174945895373,19.97571133894738,15.414805694604969,73.11778004673312,medium,low,0.0891909416393878,0.1361506189884561,108352.9357157035
infrastructure,main,dev,95907.67646649043,97637.93218774514,30.81753324433928,14.31680747973682,21.21317567060507,70.63349720017706,medium,medium,0.078111435289766,0.0244720823443235,140458.42459536472
infrastructure,ops,staging,22513.745720901836,90921.17806926806,57.720739528863945,39.14503419282405,12.735811774237082,62.8222008731594,high,medium,0.1581789503641738,0.0249545963025315,135524.7748641056
infrastructure,ops,dev,78896.03400486097,35721.381769048465,24.545332529332768,44.54449162692782,20.155056340258295,50.50355674161416,high,low,0.0408936526221032,0.1933469859993626,66785.89087019804
