business_unit,team,env,one_month_avg,one_month_std,six_month_avg,six_month_std,ec2_percentage,fargate_percentage,lambda_percentage,utilization_rate,forecasted_growth,deployment_frequency,stability_factor,seasonality,one_month_cv,six_month_cv,commitment_percentage
r&d,debit,test,50185.09291250589,4653.671024349947,25800.61539711002,6626.1634522267705,63.70195029143426,24.100821638397104,20.910718593821226,69.35336566956465,0.2377670230188622,medium,0.6670983557684245,high,0.09273014662866698,0.2568219149132768,97.89099779620534
infrastructure,credit,prod,94905.69231753255,5122.531524618949,86266.33732470302,4869.198643950333,78.08821202827598,42.45775614517449,25.852789581658126,78.13204986240497,3.969119239866953,high,0.7589824755606944,medium,0.053974966090338826,0.05644378554780719,100.0
infrastructure,debit,test,74011.20489197344,6261.733204160435,44252.80578828862,5648.906709427943,30.00890140643866,25.508208006119784,24.994068569880994,90.14831505542834,3.033699455720126,low,0.6132218810519461,high,0.08460520556718465,0.12765081465010542,100.0
application,debit,prod,29281.814507853545,5364.344813635074,22301.784932958668,5870.981353598523,14.977749574940574,13.006213040827966,13.636528786706721,71.35662655241956,7.143482754022047,very high,0.7896339147875997,medium,0.18319714484211105,0.2632516352949893,100.0
application,ops,staging,23383.339937814497,5201.970223696259,71548.55873925987,4979.926330186791,34.195985487930145,27.336048927640682,11.49026563083029,61.677090096318416,0.5557867294793528,high,0.7893475393588233,medium,0.22246480774475955,0.06960204954421009,100.0
application,research,staging,65170.32407978105,1374.601240391303,36502.39426527644,5451.537108246256,62.03061326568537,11.197043964913451,15.76233958578775,99.72628741915167,4.887312689772875,low,0.6034514474254529,low,0.021092441380351674,0.14934738441067494,100.0
infrastructure,research,prod,94413.67723507396,3635.7120145250883,37485.69006917055,6312.199707563934,40.66781557233067,36.728580123732016,16.68103361022093,97.82854287260798,5.791142698756053,low,0.8978206724427283,high,0.03850831914398149,0.16838958268918974,100.0
r&d,credit,prod,87539.89619246547,2624.390177908092,42483.77329830172,6901.51020102723,67.24519014125936,7.252334268221388,11.002117548416097,92.1739584562757,6.172910760526177,low,0.8158222447057484,high,0.02997936132044411,0.1624504996900338,100.0
infrastructure,credit,staging,74067.81971714692,2857.590781213828,23094.78140020134,6683.345325932024,48.45284556302105,34.00258237799228,27.364946833774297,84.41869396929613,4.051576720169408,high,0.6588802534124771,medium,0.038580733065000525,0.28938768504099194,100.0
r&d,research,test,31129.267911287003,4880.362320382414,32170.171535860325,7891.739890724224,75.0854205841352,53.750275590254745,18.563696557516153,64.74328140348484,3.0436778342955098,low,0.616092391735146,low,0.15677729184928463,0.24531233481074988,89.95998360865667
infrastructure,ops,staging,40338.51069989565,2396.537204507259,18411.170206844825,2110.2691819229235,76.35044093993481,51.08302985656495,29.46110980383924,95.6706469082016,6.824930337371487,medium,0.9393750694172467,low,0.0594106515814789,0.1146189600234306,100.0
r&d,research,test,90040.89812420929,3057.6437071182827,53632.761688462946,3909.7577406802793,14.85131542131241,53.55299347945732,25.250444451156582,63.77783350606144,8.47569048102495,low,0.9178711226123264,high,0.03395838747521527,0.07289868389382818,100.0
infrastructure,ops,prod,34624.57893255204,2659.592959621381,24740.430193437704,8556.266561122884,41.9489407798697,55.7126841169909,18.89262150979865,90.04047473384162,6.9361763778287875,medium,0.6148803374277632,high,0.07681228311258927,0.34584146250587017,100.0
application,credit,prod,42275.152660034764,7639.520602527363,72612.20840353591,3871.0198822838024,52.67823428746976,10.749033833163182,28.67600695360898,95.91290839706531,9.321023654572215,very high,0.5178026132582544,medium,0.18070947404879414,0.05331086834284054,97.39651210044175
infrastructure,main,test,30368.052095635358,7612.660125197666,36849.828095331875,1561.3956537003426,27.911077856854895,12.081096158164218,17.621870377382677,80.15019202149557,7.172635253579271,medium,0.9022662978715619,high,0.2506798954777806,0.042371857194583216,100.0
r&d,credit,prod,74088.65851315288,5269.590910172362,93485.93152281418,4966.283574078526,38.49537455652862,35.63537434722207,27.177662812966762,90.15281089455894,7.6461873401361835,very high,0.8077542776325215,medium,0.0711254733980216,0.053123325544085324,100.0
infrastructure,credit,test,95518.58442905676,7471.657281123299,87700.13019189221,1430.6732667129284,57.43770787823888,54.16849676334361,13.953619529895137,89.58475496008734,1.6790319660208886,very high,0.5504410140267298,low,0.07822202690485455,0.016313239941406526,98.89112621425404
infrastructure,debit,dev,41517.442527630876,6500.688518278612,41155.27159745666,2224.252529186854,25.8713958828853,58.58922010882169,14.466059585102352,59.65788755604899,4.195396445267118,medium,0.7936791031094476,high,0.15657728709932564,0.054045385751367754,100.0
infrastructure,debit,staging,58032.52862800589,5129.635179612661,80657.2363725343,8985.709430853132,52.13869470821167,7.544405453699998,15.45326707427328,83.39622367980422,4.850553309559652,very high,0.7260913426808471,low,0.08839241199524696,0.11140611599126125,100.0
application,debit,dev,70747.17917689634,1045.04648047757,82259.59237318451,5101.582426367122,58.821347971501424,24.567574631036308,18.66564114858115,54.67339684522218,2.5629316229460763,medium,0.8872751637368458,low,0.014771563935638117,0.06201808541942359,100.0
infrastructure,debit,test,99957.29985725046,6407.614002555828,96925.04912915283,2914.496306843647,16.334741776710672,16.70918400629964,18.8372567549706,75.39250715687407,5.285398603562879,high,0.6045424210793651,medium,0.06410351231682504,0.030069588130515926,97.20876468190013
application,ops,staging,28384.645199805767,5917.418391119282,65827.1989476548,8955.587113878202,44.827052121921696,46.57812169121864,17.409973041927106,58.111777407028875,2.907919442218475,very high,0.7265783721525132,low,0.20847251566701896,0.13604691156613855,98.26853164643418
application,research,test,59885.66396045673,5306.775572976898,24557.258771492976,8715.750807718718,28.415602094693355,40.21066276953676,12.650024339579186,70.81747493982158,6.87502092804416,medium,0.5781220571259584,medium,0.08861512458943478,0.35491546059026347,88.78563733070965
infrastructure,main,staging,50809.60959220001,6322.970181777302,69746.97831411049,4246.2818492162405,60.70704491986312,11.593841731611498,28.180161619770775,91.64910373492188,4.702884767031758,very high,0.9787636139054233,medium,0.124444376418668,0.06088123029635503,100.0
infrastructure,credit,staging,89265.61321778841,4590.45515342336,67998.37987008282,2713.4264246972216,23.268885597585832,31.593713705073434,19.714652433731356,99.35839198151021,4.588069542690356,low,0.8893690784625821,low,0.05142467505626899,0.03990428051199857,100.0
infrastructure,ops,staging,58077.41848093247,5928.582899249373,69068.04619363454,7626.3969237836145,72.45665408766745,42.69922873042103,15.193480404789874,65.8979915829809,9.836425310328117,medium,0.8683612132506983,low,0.10208068909253946,0.11041859939693038,100.0
r&d,main,staging,28878.201966811845,7546.204607085453,42571.65184833692,6582.776094260179,40.16589355628288,47.84529666582207,21.279424018590454,76.59778493915883,3.9244484854257045,low,0.8451033325104009,medium,0.2613114423037105,0.15462815766960514,100.0
infrastructure,ops,test,70753.9316229267,3630.635110922604,86774.36680642664,6339.002197529838,23.860212121528747,6.102899038120469,24.19916894524513,75.56490121852443,3.622954325895683,very high,0.7116682212331908,medium,0.05131354580084075,0.0730515523284736,100.0
application,ops,staging,81662.44946111037,5956.852844304378,94757.77463643295,8091.466801241017,40.661525744523054,53.97582656911394,29.01820220570608,97.7200754915533,3.186043712826544,very high,0.9616412078515724,low,0.07294482205240702,0.08539105980787742,100.0
infrastructure,credit,staging,20230.500133249167,4329.814726076711,35417.00103825212,6360.04563790626,38.61206339659695,36.310476062278845,17.488729056689564,73.92918662163868,8.947492209757982,high,0.5364585059635028,medium,0.21402410704422417,0.17957606379594632,86.6744421987679
r&d,research,dev,88716.53483365037,5720.7975626978705,25052.172650931556,2912.2825158531678,40.02432716455972,49.65500132279476,7.80246275876897,84.95531026998489,4.967238260981782,medium,0.9016295358394759,medium,0.0644840059795478,0.11624870051918933,100.0
infrastructure,debit,prod,34881.84000045325,6340.253348880548,33562.80265347873,6397.836875943724,50.98929054482128,49.43659165078559,16.01914503591353,96.0894616554263,6.000144774806355,low,0.6076163660528664,high,0.18176373003253737,0.19062284344959493,100.0
r&d,research,prod,64165.54917227023,1318.1675030505717,83644.1711404575,3099.414845911144,46.482160743947624,15.441896314903303,16.974264036336784,68.668927976842,1.80818479002395,high,0.6620139778169241,high,0.020543227947938,0.037054761899744625,99.95988187163658
r&d,credit,dev,53263.80005499601,5526.203107640633,72131.5707855878,6953.531327084458,20.48439921766319,11.05946661394982,27.42485195464185,95.10611191226938,5.409423600049269,very high,0.7597148644836542,high,0.10375157427623846,0.0964006641107808,100.0
infrastructure,credit,dev,77572.30532884243,2587.1882908486123,68883.78738713013,5767.856763178311,14.590535085264541,44.67079979356047,14.870019211573828,95.87281109455068,2.746481928684883,very high,0.8913275055277898,high,0.033351958277906955,0.08373315379368855,100.0
application,credit,test,49692.92918285934,5690.227764652967,50143.45080875396,1157.99819187038,61.059081410857836,13.60348053518905,28.83310662217846,96.53312519835654,7.306369212628775,high,0.9192674538268684,high,0.11450779533873215,0.023093707616712703,100.0
r&d,main,test,89581.05413453685,4278.311301536694,64226.237720914854,4859.100580698708,49.18022051498194,51.746562027259806,17.128297692858368,63.522309273571324,8.325283487923821,low,0.7918661250800625,medium,0.04775910869625774,0.07565600528888482,100.0
infrastructure,research,test,78439.70887670323,6414.869193054211,42629.93002194939,3418.058238163798,35.13005376554846,44.94042161241578,29.34451252447322,70.01777971349793,7.148106921312776,very high,0.7015177444673426,medium,0.08178088986966449,0.08017977595562321,100.0
infrastructure,research,dev,71817.05368503372,1863.805706439175,56176.006353436904,3292.850378224501,66.58504757486517,51.30039504008944,5.204958028274055,93.51979541128509,7.302441662702574,very high,0.973251210701605,high,0.02595213268721969,0.058616669143534465,100.0
application,ops,dev,83699.24764502834,5384.256461593366,81445.04226965248,5619.178570206686,37.16409319826698,21.445697378514033,27.470384370158666,67.95809121402094,5.12474704119517,medium,0.6232606479196842,low,0.06432861241988937,0.0689935005694075,94.97188926908592
r&d,ops,staging,80321.84279427057,2949.295102492866,96499.32779643698,3239.7610079901115,65.71755627204253,22.412893322581297,28.278011298583767,80.01265164667525,7.121180563341353,high,0.9015472879403177,high,0.036718469097465005,0.03357288679589882,100.0
r&d,ops,test,22875.093993724266,6970.873967314141,92599.11388718415,7103.596859741418,31.402928925866227,41.91718559904747,29.02552339413033,55.902725363002595,4.226869355081603,very high,0.8060248107240766,low,0.3047364076067441,0.07671344315881802,100.0
infrastructure,credit,test,51578.748307586255,7498.684539454152,92709.2754276999,1101.7272060949826,15.099170828163983,6.729527528242114,5.326913354365371,52.813749405562035,6.51489153529613,low,0.6884475084426069,medium,0.1453832205220699,0.011883678316029702,93.67895655866073
infrastructure,research,test,94464.58378531919,7974.788055753388,50177.898787768994,6113.3001453645165,75.28477856599504,44.95732104855825,9.292520913757725,70.59969947460863,2.590392101205147,medium,0.5006839921817684,low,0.08442093042909014,0.12183252573451024,83.30571439384516
application,credit,prod,30057.941519378095,6572.051816990983,55503.19044054327,7378.1558310823,37.61857904969612,50.96806889700307,21.344112577330904,78.94582662963587,0.6975701231201015,high,0.7232996506743135,medium,0.2186461043166924,0.1329321030470493,100.0
application,main,staging,78967.7240345641,6276.138492996032,74450.83170951853,6219.0693643236555,65.48848009945645,27.833997263225722,5.636817293377678,69.63495566794707,4.134732641219685,low,0.6383599987711497,low,0.07947726200452443,0.08353257071174597,97.0233793839258
r&d,ops,test,97967.34490682637,2508.505312072857,91775.35424410274,4726.448157669964,29.54008932556131,47.06833565486578,6.590224904412518,78.8867885080421,4.6177815578049,very high,0.5521733066627803,medium,0.025605525131446778,0.051500189747005785,93.88966777151455
r&d,credit,test,24175.89032359773,3352.0494129307613,29359.54074816677,8577.609616757542,55.24555784865592,14.603600434024408,10.526971842336048,75.75421880858926,2.5640715818868998,high,0.5375792826690424,medium,0.13865257362037564,0.292157486056492,87.32693707443019
infrastructure,credit,test,74575.51045012884,4259.777792335957,42339.349106175665,3049.4771632835404,71.13176112804098,22.724321660071656,17.810994218597106,84.28536146430379,7.277095184072376,high,0.673779163655801,high,0.05712033034201776,0.07202465856610772,100.0
r&d,main,prod,57452.33130408243,6413.667334475748,29139.747567528764,662.9270439623111,12.915081563798623,58.58677297107626,18.64756398167019,82.4766215532695,0.735504789762792,low,0.8073786943703243,medium,0.11163458799486538,0.02274992404879407,100.0
application,debit,prod,66334.02042997777,7404.76105554578,66960.68239675643,4171.909657439248,68.14450352802625,59.24804954580694,5.8565280698376085,71.212285160329,2.2274832437918857,high,0.9187596576823869,high,0.11162840737751227,0.062303870093793054,100.0
application,research,dev,26827.306918745988,2323.9737001608923,42504.079751003,780.6014551527817,49.993310348035,33.19327791618734,9.259181269538278,71.24976202099316,7.485647184536268,low,0.5917816224736634,high,0.08662717085988905,0.018365330098326884,93.75311824828077
infrastructure,debit,staging,23440.556149355158,7456.57239269072,44088.62820100588,8608.462396474475,52.52302277359985,56.38483853051323,17.492641833366385,57.0389170006116,4.371242737400124,very high,0.7123219856545249,high,0.3181056091493737,0.19525357779850527,94.6180651962795
